Home Zip/Postal,First Date Received,Last Date Received,# of Gifts,Avg. Contribution Amount,Total Amount
5340,3/31/20,12/24/20,3,$40.00,$120.00
53503,4/30/20,8/4/20,3,$58.33,$174.99
53504,4/11/20,8/5/20,3,$100.00,$300.00
53563,6/16/16,5/29/20,3,$130.00,$390.00
53574,4/19/20,6/27/23,3,$101.67,$305.01
53578,3/16/20,4/4/24,3,$64.00,$192.00
53744,5/21/20,11/30/21,3,$58.33,$174.99
53807,4/9/20,4/6/22,3,$50.00,$150.00
53941,12/30/20,12/30/23,3,$503.33,"$1,509.99"
53955,4/27/20,12/29/23,3,$61.67,$185.01
53964,11/29/22,11/16/23,3,$340.00,"$1,020.00"
54009,11/17/14,1/4/20,3,$33.00,$99.00
54020,12/31/18,12/31/23,3,$226.33,$678.99
54023,11/30/23,3/21/24,3,"$1,036.67","$3,110.01"
5404,4/21/20,5/8/23,3,$48.33,$144.99
54113,3/2/21,10/23/23,3,$141.67,$425.01
54124,4/10/20,3/29/24,3,$150.00,$450.00
54217,11/21/22,3/10/24,3,"$2,286.67","$6,860.01"
54407,7/20/20,4/26/24,3,$28.33,$84.99
54495,1/29/16,1/13/24,3,$75.00,$225.00
54520,5/12/23,6/19/23,3,$20.00,$60.00
54534,1/26/17,4/9/24,3,$39.30,$117.90
5454,12/2/16,6/23/23,3,$25.00,$75.00
54623,4/25/20,2/20/21,3,$133.33,$399.99
54634,5/8/20,12/13/23,3,$513.33,"$1,539.99"
54661,4/13/20,11/29/22,3,$233.33,$699.99
54670,1/27/17,3/27/17,3,$20.00,$60.00
54757,12/1/20,12/11/21,3,$108.33,$324.99
54767,8/17/19,12/24/21,3,$116.67,$350.01
54801,2/10/08,11/9/23,3,$75.00,$225.00
54853,7/5/23,12/29/23,3,"$5,008.00","$15,024.00"
54936,11/21/20,11/25/20,3,$100.00,$300.00
55079,5/3/20,5/23/22,3,$21.67,$65.01
55084,12/14/20,11/20/23,3,$211.67,$635.01
55309,10/17/17,6/30/20,3,$75.00,$225.00
55320,3/29/20,1/22/21,3,$31.67,$95.01
55327,12/16/20,12/31/23,3,$216.67,$650.01
55342,12/1/20,11/1/21,3,$216.67,$650.01
55454,4/15/20,10/3/20,3,$350.00,"$1,050.00"
55604,8/22/20,11/28/23,3,$66.67,$200.01
55718,4/13/20,1/8/23,3,$440.00,"$1,320.00"
55923,9/12/14,6/8/23,3,$95.00,$285.00
55934,12/15/20,12/9/23,3,$50.00,$150.00
55935,5/12/23,1/19/24,3,$13.33,$39.99
55951,3/19/24,5/19/24,3,$50.00,$150.00
55965,12/31/20,12/31/23,3,$200.00,$600.00
55970,5/16/20,6/25/22,3,$66.67,$200.01
56031,3/27/20,6/23/23,3,$20.00,$60.00
56088,11/9/22,4/18/24,3,$508.33,"$1,524.99"
56096,12/20/10,2/28/21,3,$50.00,$150.00
56288,3/29/20,12/15/20,3,$91.67,$275.01
56362,5/1/20,6/27/23,3,$108.33,$324.99
56464,12/3/12,4/20/20,3,$178.33,$534.99
5655,8/20/10,5/11/20,3,$21.67,$65.01
5658,4/18/20,1/13/24,3,$75.00,$225.00
56586,4/16/20,11/27/23,3,$83.33,$249.99
56726,11/24/22,8/13/23,3,$50.00,$150.00
5674,3/21/20,12/27/23,3,$91.67,$275.01
56742,10/21/18,1/21/19,3,$5.00,$15.00
57048,3/14/24,5/14/24,3,$20.00,$60.00
5765,10/11/17,3/27/23,3,$37.67,$113.01
57751,8/14/20,1/6/24,3,$12.17,$36.51
57785,12/21/20,4/10/24,3,$676.67,"$2,030.01"
58108,12/18/11,6/19/23,3,$83.33,$249.99
58367,2/24/24,4/24/24,3,$35.00,$105.00
58521,9/29/23,5/10/24,3,$33.33,$99.99
59014,12/7/18,2/7/19,3,$10.00,$30.00
59070,10/6/23,10/9/23,3,$6.67,$20.01
59072,4/8/20,11/29/23,3,$100.00,$300.00
59222,11/18/23,12/31/23,3,$28.33,$84.99
59270,2/11/22,5/4/23,3,$15.00,$45.00
59301,4/30/20,2/5/24,3,$21.67,$65.01
59331,2/11/24,4/11/24,3,$20.00,$60.00
59771,11/24/17,5/1/20,3,$16.67,$50.01
59866,12/30/22,6/2/23,3,$6.67,$20.01
59904,12/19/11,4/16/24,3,$88.67,$266.01
60064,12/31/15,8/20/20,3,$50.00,$150.00
60160,3/17/20,10/18/23,3,$75.00,$225.00
6020,9/1/23,12/11/23,3,$700.00,"$2,100.00"
60204,11/11/16,11/15/21,3,$26.67,$80.01
60455,3/30/20,7/17/23,3,$68.33,$204.99
60456,11/5/20,2/15/24,3,$40.00,$120.00
60531,5/8/21,11/19/23,3,$25.00,$75.00
60604,4/8/20,11/20/23,3,$73.33,$219.99
6103,6/12/20,11/19/23,3,$43.33,$129.99
610322,6/13/23,7/18/23,3,$20.00,$60.00
61047,9/27/21,9/21/23,3,$20.00,$60.00
6114,10/12/17,4/6/24,3,$15.00,$45.00
6123,5/18/21,2/16/23,3,$13.33,$39.99
61242,12/20/08,12/22/10,3,$56.67,$170.01
61252,10/26/10,12/9/10,3,$23.33,$69.99
61270,11/29/22,5/25/23,3,$21.67,$65.01
61422,11/30/20,2/9/24,3,$30.00,$90.00
61431,12/15/20,11/25/21,3,$100.00,$300.00
61485,1/8/23,1/15/24,3,$50.00,$150.00
61542,5/6/20,12/19/23,3,$35.00,$105.00
61606,4/9/20,9/1/23,3,$90.00,$270.00
61723,4/5/20,12/20/22,3,$666.67,"$2,000.01"
61776,4/11/20,7/29/22,3,$716.67,"$2,150.01"
61938,7/22/09,4/9/20,3,$54.67,$164.01
62088,10/22/23,2/12/24,3,$36.67,$110.01
62201,10/26/23,12/26/23,3,$20.00,$60.00
62205,9/13/22,4/12/24,3,$33.33,$99.99
62206,3/29/20,10/25/23,3,$25.00,$75.00
62216,7/11/21,8/1/23,3,$5.33,$15.99
62254,11/21/20,3/27/24,3,$50.00,$150.00
62428,4/23/20,11/28/23,3,$83.33,$249.99
6247,10/10/18,12/10/18,3,$20.00,$60.00
6259,4/26/20,2/12/24,3,$150.00,$450.00
62627,12/1/20,11/23/23,3,$100.00,$300.00
62670,5/14/12,11/14/23,3,$25.00,$75.00
62674,4/23/20,12/11/20,3,$108.33,$324.99
62690,4/13/20,9/11/23,3,$21.67,$65.01
627,4/17/23,6/3/23,3,$233.33,$699.99
62707,6/15/06,5/30/23,3,$25.00,$75.00
62808,8/10/20,10/10/20,3,$20.00,$60.00
62837,11/25/20,12/30/23,3,$666.67,"$2,000.01"
62906,11/16/14,12/30/20,3,$131.67,$395.01
63019,11/10/15,4/1/20,3,$30.00,$90.00
63073,12/26/14,12/26/15,3,$66.67,$200.01
63077,12/15/14,6/2/23,3,$36.67,$110.01
63147,9/14/22,12/3/23,3,$20.00,$60.00
63334,12/20/07,10/7/23,3,$41.67,$125.01
6334,4/30/20,11/28/23,3,$216.67,$650.01
63362,3/29/20,5/1/20,3,$15.00,$45.00
63382,10/29/23,1/8/24,3,$20.00,$60.00
6349,3/8/23,12/2/23,3,"$1,000.00","$3,000.00"
63879,12/21/16,2/21/17,3,$20.00,$60.00
64098,4/9/20,7/19/21,3,$41.67,$125.01
64123,4/12/20,5/1/21,3,$58.33,$174.99
64136,12/4/16,11/10/23,3,$48.33,$144.99
64150,4/17/20,12/8/23,3,$116.67,$350.01
64432,1/17/23,4/18/24,3,$833.33,"$2,499.99"
64471,5/20/23,7/20/23,3,$20.00,$60.00
64503,7/21/16,5/22/23,3,$19.67,$59.01
64507,6/17/07,10/20/23,3,$26.67,$80.01
64688,12/21/20,10/25/21,3,$43.33,$129.99
64701,10/14/23,12/13/23,3,$56.67,$170.01
64735,11/13/14,11/28/23,3,$20.00,$60.00
64780,6/10/23,12/19/23,3,$28.33,$84.99
64840,4/12/20,1/9/21,3,$300.00,$900.00
64841,3/29/20,12/1/20,3,$30.00,$90.00
65026,3/2/24,5/19/24,3,$50.00,$150.00
65063,6/28/23,2/24/24,3,$58.33,$174.99
65079,5/30/23,3/22/24,3,$120.00,$360.00
65248,5/1/20,11/17/21,3,$58.33,$174.99
65256,12/10/08,12/30/17,3,$350.00,"$1,050.00"
65336,11/26/12,4/2/20,3,$257.33,$771.99
65459,11/29/09,10/2/23,3,$63.33,$189.99
65622,3/21/18,3/5/24,3,$21.67,$65.01
65653,12/27/06,11/26/20,3,$43.33,$129.99
65655,4/9/20,5/11/20,3,$81.67,$245.01
65661,9/18/09,9/16/23,3,$22.33,$66.99
65707,4/2/21,8/17/21,3,$31.67,$95.01
65733,5/21/20,3/5/21,3,$46.67,$140.01
660,4/14/23,4/27/24,3,$6.67,$20.01
66053,11/23/22,3/18/24,3,$58.33,$174.99
66054,9/11/18,4/6/20,3,$31.67,$95.01
66070,10/21/23,5/12/24,3,$10.00,$30.00
66101,12/25/18,4/11/24,3,$40.00,$120.00
66442,6/24/23,10/31/23,3,$15.00,$45.00
66713,4/11/20,5/21/23,3,$23.33,$69.99
66717,5/18/10,1/26/12,3,$20.00,$60.00
66757,5/5/20,12/31/20,3,$200.00,$600.00
66846,12/2/20,11/28/23,3,$58.33,$174.99
67025,3/29/20,9/15/23,3,$41.67,$125.01
67210,12/30/09,4/30/20,3,$375.00,"$1,125.00"
67456,11/3/23,4/4/24,3,$181.67,$545.01
67487,4/18/20,7/10/20,3,$133.33,$399.99
677,11/19/17,5/19/24,3,$16.67,$50.01
68108,12/24/19,10/7/23,3,$48.33,$144.99
68147,3/31/20,6/23/23,3,$48.33,$144.99
68439,1/15/22,1/31/24,3,$100.00,$300.00
68786,12/24/12,12/24/12,3,$43.33,$129.99
68938,10/6/17,12/6/17,3,$13.00,$39.00
68939,12/9/23,4/5/24,3,$14.33,$42.99
69341,5/7/20,11/1/23,3,$266.67,$800.01
70346,5/29/18,10/15/21,3,$28.33,$84.99
70402,7/2/18,9/19/18,3,$20.00,$60.00
70427,9/23/19,10/12/23,3,$16.67,$50.01
70548,12/31/07,1/29/24,3,$173.33,$519.99
70582,2/3/24,4/24/24,3,$36.67,$110.01
70596,1/28/20,12/21/21,3,$53.33,$159.99
70645,3/20/20,12/1/20,3,$15.00,$45.00
70706,9/21/13,1/13/24,3,$16.67,$50.01
70711,8/15/12,5/13/24,3,$90.00,$270.00
70734,8/19/21,7/19/23,3,$50.00,$150.00
70748,9/25/22,11/12/23,3,$15.00,$45.00
71241,6/24/20,11/4/23,3,$15.00,$45.00
71378,8/21/17,6/21/22,3,$48.33,$144.99
71446,12/1/16,9/28/23,3,$20.00,$60.00
71667,4/26/20,7/6/20,3,$50.00,$150.00
71762,10/9/23,12/9/23,3,$20.00,$60.00
71801,9/3/20,3/11/21,3,$20.00,$60.00
72013,4/16/20,5/13/24,3,$18.33,$54.99
72084,4/10/19,11/24/23,3,$56.67,$170.01
72104,4/9/20,12/17/23,3,$810.00,"$2,430.00"
72315,11/27/20,1/8/24,3,$24.33,$72.99
72342,2/14/14,11/4/18,3,$126.67,$380.01
72456,12/12/20,11/28/23,3,$300.00,$900.00
72556,7/12/18,9/24/18,3,$31.67,$95.01
72616,5/21/15,12/23/23,3,$21.67,$65.01
72633,12/15/20,10/25/23,3,$450.00,"$1,350.00"
72687,4/11/10,2/28/21,3,$15.00,$45.00
72774,10/7/21,12/30/23,3,$83.33,$249.99
72837,10/13/20,12/21/23,3,$30.00,$90.00
72933,5/15/20,3/5/24,3,$58.33,$174.99
73005,9/18/08,4/30/20,3,$183.33,$549.99
73083,12/23/20,12/28/23,3,$266.67,$800.01
73096,9/1/17,2/22/24,3,$26.67,$80.01
73103,9/30/20,4/1/24,3,$83.33,$249.99
73104,10/21/19,4/30/20,3,$33.33,$99.99
73189,11/3/22,12/5/23,3,$25.00,$75.00
73443,3/28/23,12/21/23,3,$58.33,$174.99
73701,4/2/20,5/28/23,3,$141.67,$425.01
74023,5/10/20,10/4/23,3,$48.33,$144.99
74044,5/1/20,11/7/23,3,$75.00,$225.00
74047,3/27/20,11/14/20,3,$53.33,$159.99
74079,12/23/08,12/23/18,3,$21.67,$65.01
74119,4/27/20,5/20/20,3,$28.33,$84.99
74301,4/30/08,11/28/23,3,$28.33,$84.99
74361,4/14/20,5/1/20,3,$75.00,$225.00
74426,10/30/13,3/30/20,3,$21.67,$65.01
74451,12/5/21,1/12/24,3,$18.33,$54.99
74454,3/19/20,4/30/20,3,$50.00,$150.00
74567,3/29/20,12/15/20,3,$33.33,$99.99
74728,5/15/20,12/31/20,3,$45.00,$135.00
74743,8/26/22,11/22/23,3,$40.00,$120.00
74801,2/12/14,4/15/24,3,$16.67,$50.01
74825,5/7/20,2/7/24,3,$23.33,$69.99
74932,6/27/18,9/2/18,3,$20.00,$60.00
7502,6/3/23,5/5/24,3,$133.33,$399.99
75083,5/10/20,5/14/24,3,$181.67,$545.01
75091,8/15/15,11/4/15,3,$216.67,$650.01
75144,4/22/20,12/31/21,3,"$2,666.67","$8,000.01"
75167,12/13/14,10/27/23,3,$20.00,$60.00
75246,9/16/10,4/30/20,3,$120.00,$360.00
75247,11/23/21,11/25/23,3,$10.00,$30.00
75261,12/2/22,11/22/23,3,$466.67,"$1,400.01"
75630,4/1/21,5/5/23,3,$25.00,$75.00
75835,8/7/15,4/9/20,3,$43.33,$129.99
75862,3/27/20,1/14/24,3,$83.33,$249.99
75963,3/29/20,12/15/20,3,$100.00,$300.00
76085,9/15/14,12/22/22,3,$58.33,$174.99
76155,5/22/20,6/8/23,3,$31.67,$95.01
76266,3/9/23,12/23/23,3,$16.67,$50.01
76270,5/10/20,11/22/23,3,$53.33,$159.99
76384,9/17/14,11/17/14,3,$10.00,$30.00
76426,5/1/20,11/9/21,3,$45.00,$135.00
76442,5/10/20,10/26/23,3,$48.33,$144.99
76631,5/21/11,4/20/12,3,$50.00,$150.00
76844,3/28/20,11/17/21,3,$23.33,$69.99
76901,7/17/17,3/3/24,3,$46.67,$140.01
77039,4/18/20,11/1/23,3,$95.00,$285.00
77073,4/13/20,9/22/23,3,$46.67,$140.01
77078,10/28/23,1/21/24,3,$15.00,$45.00
77259,3/22/19,8/27/21,3,$21.67,$65.01
77270,5/5/20,5/10/24,3,$63.33,$189.99
77328,11/15/11,3/27/22,3,$181.67,$545.01
77402,9/24/15,6/12/20,3,$43.33,$129.99
77506,4/28/20,11/2/22,3,$100.00,$300.00
77575,10/3/14,7/6/23,3,$41.67,$125.01
77613,3/11/11,5/13/11,3,$23.33,$69.99
77619,5/3/20,4/19/24,3,$18.33,$54.99
77905,12/21/18,7/30/22,3,$70.33,$210.99
77957,12/26/17,12/31/19,3,$83.33,$249.99
78013,12/31/21,11/28/23,3,$66.67,$200.01
78024,2/14/24,4/14/24,3,$15.00,$45.00
78214,8/28/12,3/9/24,3,$51.67,$155.01
78279,12/24/22,2/24/23,3,$20.00,$60.00
78361,11/19/20,7/11/23,3,$41.67,$125.01
78389,6/2/11,5/6/20,3,$150.00,$450.00
78408,3/23/23,11/29/23,3,$10.00,$30.00
78416,11/23/19,11/25/20,3,$90.00,$270.00
78541,4/2/12,2/23/24,3,$75.00,$225.00
78566,4/6/21,6/6/21,3,$20.00,$60.00
78616,10/9/18,5/6/24,3,$10.00,$30.00
7863,4/30/20,12/14/23,3,$28.33,$84.99
78639,12/13/23,2/13/24,3,$10.00,$30.00
78648,9/2/22,11/8/23,3,$10.00,$30.00
78655,12/5/22,12/9/23,3,$150.00,$450.00
78672,8/1/20,10/1/20,3,$15.00,$45.00
78755,5/5/22,9/22/23,3,$41.67,$125.01
78934,6/14/21,11/28/23,3,$10.00,$30.00
78953,12/14/23,2/19/24,3,$20.00,$60.00
78954,12/1/20,11/28/23,3,"$1,166.67","$3,500.01"
79762,3/20/21,5/2/24,3,$26.67,$80.01
79913,4/23/20,12/28/20,3,$171.33,$513.99
79935,5/2/20,9/26/23,3,$58.33,$174.99
80497,4/22/20,11/26/20,3,$366.67,"$1,100.01"
805,11/25/09,1/1/24,3,$41.67,$125.01
80840,12/31/20,12/9/22,3,$168.33,$504.99
80951,4/16/20,5/2/20,3,$383.33,"$1,149.99"
81154,4/30/20,12/27/20,3,$83.33,$249.99
81242,10/21/23,2/15/24,3,$41.67,$125.01
81413,12/31/20,12/31/23,3,$48.33,$144.99
81430,1/1/15,11/22/20,3,$50.00,$150.00
82601,5/15/20,3/7/24,3,$33.33,$99.99
8270,4/9/20,4/3/24,3,$31.67,$95.01
82839,6/11/18,5/11/24,3,$48.33,$144.99
83251,1/1/21,4/1/21,3,$20.00,$60.00
83544,7/25/21,12/31/23,3,$66.67,$200.01
83619,7/14/19,6/19/23,3,$18.33,$54.99
83641,3/29/20,6/10/23,3,$43.33,$129.99
84050,11/18/19,11/11/23,3,$83.33,$249.99
84310,12/24/09,5/13/24,3,$683.33,"$2,049.99"
84328,2/29/16,5/17/21,3,$40.00,$120.00
84340,11/18/19,9/23/23,3,$26.67,$80.01
85045,2/28/23,12/26/23,3,$120.67,$362.01
85067,10/20/22,11/28/23,3,$151.67,$455.01
85080,8/12/23,2/15/24,3,$18.33,$54.99
8514,3/29/20,9/22/23,3,$31.67,$95.01
85624,5/14/20,12/16/23,3,$66.67,$200.01
85638,12/8/20,12/25/22,3,$68.33,$204.99
85937,5/6/18,5/1/24,3,$36.67,$110.01
8609,4/29/20,5/24/23,3,$100.00,$300.00
86402,4/21/20,6/8/23,3,$183.33,$549.99
8722,12/16/20,11/9/23,3,$23.33,$69.99
87516,4/22/20,7/14/21,3,$33.33,$99.99
8752,10/29/16,11/27/20,3,$66.67,$200.01
87532,11/23/22,11/30/23,3,$36.67,$110.01
87549,2/18/21,11/11/22,3,$100.00,$300.00
88044-9333,2/18/22,11/18/23,3,$25.00,$75.00
88260,1/31/24,3/28/24,3,$28.33,$84.99
89085,2/22/18,9/30/23,3,$23.33,$69.99
89315,9/16/19,11/22/22,3,$26.67,$80.01
89449,12/31/17,12/31/20,3,$133.33,$399.99
89501,9/24/14,2/9/21,3,$18.33,$54.99
89801,11/30/11,11/26/20,3,$77.33,$231.99
90002,5/12/20,11/28/23,3,$31.67,$95.01
90071,6/9/23,8/9/23,3,$20.00,$60.00
90295,12/28/21,12/26/23,3,"$2,833.33","$8,499.99"
90633,12/23/21,12/24/23,3,$50.00,$150.00
91222,8/22/20,4/5/21,3,$19.00,$57.00
91395,6/15/18,11/28/23,3,$48.33,$144.99
91416,11/30/20,11/28/23,3,$300.00,$900.00
9142,3/26/20,12/31/23,3,$275.00,$825.00
91793,11/16/20,10/14/23,3,$201.67,$605.01
92046,12/9/12,12/29/12,3,$21.00,$63.00
92052,4/26/17,5/13/24,3,$125.00,$375.00
92169,4/23/20,11/28/23,3,$141.67,$425.01
92195,11/25/20,12/28/23,3,$41.67,$125.01
92369,12/29/20,12/31/23,3,$53.33,$159.99
92402,6/19/18,9/19/18,3,$20.00,$60.00
92423,12/6/22,12/13/23,3,$500.00,"$1,500.00"
92678,3/30/21,2/11/22,3,$83.33,$249.99
92799,12/4/16,8/29/20,3,$58.33,$174.99
93202,11/27/18,4/17/20,3,$50.25,$150.75
93271,11/29/16,5/4/23,3,$66.67,$200.01
93280,10/29/23,12/16/23,3,$20.00,$60.00
93447,4/16/20,11/13/20,3,$41.67,$125.01
93562,6/21/20,12/7/23,3,$56.67,$170.01
93638,12/30/16,7/27/23,3,$18.33,$54.99
93721,7/31/23,12/24/23,3,$46.67,$140.01
93912,1/6/11,3/7/11,3,$23.00,$69.00
94528,3/24/20,4/19/20,3,"$5,166.67","$15,500.01"
9494,9/22/11,5/5/20,3,$58.33,$174.99
94977,12/27/13,5/20/24,3,"$21,733.33","$65,199.99"
95202,6/27/20,1/31/24,3,$30.00,$90.00
95228,4/30/20,11/29/23,3,$30.00,$90.00
95245,10/19/19,12/29/23,3,$45.00,$135.00
95258,11/30/20,11/28/23,3,$33.33,$99.99
95310,11/1/18,9/10/23,3,$121.67,$365.01
95327,4/27/20,12/28/23,3,$733.33,"$2,199.99"
95439,3/31/20,12/20/21,3,$68.33,$204.99
95441,5/10/20,11/7/22,3,$75.00,$225.00
95457,1/15/09,11/21/10,3,$100.00,$300.00
95497,10/31/22,8/11/23,3,$418.33,"$1,254.99"
95502,1/31/20,11/28/23,3,$70.00,$210.00
95542,12/29/19,9/15/21,3,$83.33,$249.99
95560,11/1/15,5/15/20,3,$120.00,$360.00
95626,12/31/20,11/29/23,3,$300.00,$900.00
95627,4/19/12,1/22/24,3,$14.33,$42.99
95638,12/29/21,12/31/23,3,$15.00,$45.00
95696,3/29/20,8/23/23,3,$84.00,$252.00
95726,4/30/20,11/21/23,3,$108.33,$324.99
95954,4/11/21,6/16/21,3,$20.00,$60.00
95977,5/1/20,11/28/23,3,$41.67,$125.01
96007,10/3/23,2/9/24,3,$11.67,$35.01
96055,4/30/20,11/29/23,3,$50.00,$150.00
96088,4/22/12,5/10/20,3,$51.67,$155.01
96101,3/27/14,5/27/14,3,$15.00,$45.00
96115,12/31/20,11/5/23,3,$350.00,"$1,050.00"
96160,12/1/20,12/31/23,3,$391.67,"$1,175.01"
9630,5/2/20,9/22/23,3,$118.33,$354.99
96370,4/26/20,5/21/24,3,$76.67,$230.01
96379,5/9/20,9/22/23,3,$53.33,$159.99
96389,3/1/24,5/1/24,3,$20.00,$60.00
96562,4/14/20,1/6/23,3,$43.33,$129.99
966,11/29/20,7/21/23,3,$133.33,$399.99
96712,4/9/20,8/28/23,3,$141.67,$425.01
96721,3/31/19,12/14/20,3,$21.67,$65.01
96764,9/24/20,11/24/20,3,$20.00,$60.00
96772,9/2/22,8/7/23,3,$15.00,$45.00
96785,3/30/20,12/30/23,3,$83.33,$249.99
96799,7/5/22,10/21/23,3,$133.33,$399.99
97004,5/3/12,5/3/12,3,$25.00,$75.00
97032,12/15/20,11/28/23,3,$133.33,$399.99
97145,4/9/20,12/16/22,3,$500.00,"$1,500.00"
97358,3/25/20,12/15/20,3,$100.00,$300.00
97368,12/15/22,12/21/23,3,$50.00,$150.00
97383,11/6/23,4/27/24,3,$10.00,$30.00
97503,3/29/20,7/29/22,3,$23.33,$69.99
9759,10/26/20,12/12/20,3,$333.33,$999.99
97709,11/20/17,5/1/20,3,$91.67,$275.01
97827,6/5/22,1/18/24,3,$20.00,$60.00
97846,4/13/20,2/19/24,3,$21.67,$65.01
98047,4/25/15,3/1/19,3,$18.33,$54.99
98281,5/12/17,9/15/23,3,$190.00,$570.00
98323,11/29/21,11/30/23,3,$900.00,"$2,700.00"
98464,11/9/22,7/27/23,3,$400.00,"$1,200.00"
98465,7/20/23,2/9/24,3,$13.33,$39.99
98586,9/15/23,3/22/24,3,$13.67,$41.01
98596,11/17/19,11/8/23,3,$20.00,$60.00
98823,4/15/17,6/15/17,3,$20.00,$60.00
98862,4/20/20,12/20/20,3,$233.33,$699.99
98936,3/21/20,10/31/23,3,$23.33,$69.99
98938,6/7/20,11/23/21,3,$91.67,$275.01
98953,6/24/21,12/2/23,3,$80.00,$240.00
99114,12/5/18,3/31/20,3,$33.33,$99.99
99328,4/9/20,11/25/20,3,$50.00,$150.00
99702,3/21/17,10/29/23,3,$28.33,$84.99
99723,12/28/23,4/24/24,3,$75.00,$225.00
99737,6/27/22,6/22/23,3,$216.67,$650.01
99840,11/30/11,8/11/23,3,$61.67,$185.01
AB23 8AR,3/7/23,6/2/23,3,$6.00,$18.00
Bc3115,3/22/24,4/22/24,3,$183.33,$549.99
Dubli,6/26/22,1/29/24,3,$5.00,$15.00
E2L 4V1,12/14/20,11/30/23,3,"$2,333.33","$6,999.99"
H3A1R9,6/16/23,8/21/23,3,$20.00,$60.00
IP33 1AF,3/29/20,10/12/23,3,$173.33,$519.99
K0H 1H0,12/28/17,11/28/23,3,$33.33,$99.99
L4M 1H6,4/30/23,5/9/23,3,$158.81,$476.43
L9H7A8,7/12/21,9/28/23,3,$142.56,$427.68
LC04-101,1/9/22,7/16/23,3,$5.00,$15.00
M1T 1M3,4/13/20,8/25/23,3,$13.33,$39.99
M1X 1A2,11/26/20,12/27/23,3,$266.67,$800.01
m2m 4H7,11/30/21,11/21/23,3,$783.33,"$2,349.99"
M4K 1J9,12/2/21,12/24/23,3,$60.00,$180.00
M4Y1T5,11/28/23,12/31/23,3,$95.00,$285.00
M6B 1W3,12/11/20,12/31/21,3,$500.00,"$1,500.00"
M6K 3M1,12/1/21,12/7/23,3,$100.00,$300.00
N0M1L0,12/3/20,12/18/23,3,"$1,333.33","$3,999.99"
N2T0B2,2/17/23,4/6/24,3,$5.00,$15.00
N2v2x1,9/24/23,3/31/24,3,$5.00,$15.00
S0J1X0,12/14/20,11/29/23,3,$91.67,$275.01
T3K 0N9,12/23/23,12/23/23,3,$52.00,$156.00
V6E 4S1,4/28/20,10/19/23,3,$416.67,"$1,250.01"
10111,12/17/14,4/12/24,4,$12.75,$51.00
10131,6/3/23,4/16/24,4,$18.75,$75.00
10178,12/21/20,11/18/23,4,"$5,000.00","$20,000.00"
10201,10/25/23,10/25/23,4,$10.00,$40.00
10217,12/29/23,4/6/24,4,$8.75,$35.00
1022,12/15/20,3/2/24,4,$50.00,$200.00
1039,6/14/22,12/29/23,4,$36.25,$145.00
10594,3/29/20,12/29/23,4,$62.50,$250.00
1079,12/8/20,12/22/23,4,$162.50,$650.00
10903,9/13/23,10/28/23,4,$11.25,$45.00
1104,11/13/21,10/14/23,4,$18.75,$75.00
11112,12/9/23,4/6/24,4,$36.50,$146.00
1142,11/21/18,7/24/23,4,$43.75,$175.00
11511,9/13/23,4/24/24,4,$16.04,$64.16
11932,11/3/18,12/19/23,4,$362.50,"$1,450.00"
11948,5/10/20,12/10/23,4,$56.25,$225.00
11956,11/25/20,11/28/23,4,$68.75,$275.00
11962,3/29/20,7/28/23,4,$56.25,$225.00
11964,5/3/20,12/31/23,4,$87.50,$350.00
11965,12/27/21,12/29/23,4,$200.00,$800.00
11975,3/16/20,10/31/23,4,$262.50,"$1,050.00"
12024,11/24/20,8/17/23,4,$43.75,$175.00
1205,11/11/21,12/15/22,4,$375.00,"$1,500.00"
12056,12/27/20,2/18/24,4,$100.00,$400.00
12160,4/22/20,12/3/23,4,$50.00,$200.00
1235,4/15/20,11/26/20,4,$293.75,"$1,175.00"
12430,12/26/06,12/30/22,4,$123.75,$495.00
12455,4/27/12,11/28/23,4,$50.00,$200.00
1254,12/11/22,11/22/23,4,$161.25,$645.00
12577,12/31/13,12/29/17,4,$162.50,$650.00
12580,11/30/21,12/9/23,4,$61.25,$245.00
12726,4/19/20,11/22/23,4,$75.00,$300.00
12740,6/22/12,11/27/23,4,$43.75,$175.00
12780,12/15/14,11/4/23,4,$12.50,$50.00
12824,12/3/22,12/31/23,4,$130.00,$520.00
12834,12/29/20,11/28/23,4,$37.50,$150.00
12870,12/30/20,12/27/23,4,$137.50,$550.00
13042,11/15/23,1/22/24,4,$34.00,$136.00
13122,5/18/19,8/18/19,4,$10.00,$40.00
13141,12/30/10,12/3/21,4,$87.50,$350.00
13357,4/30/20,11/2/23,4,$138.75,$555.00
13694,5/9/20,11/27/23,4,$212.50,$850.00
13746,11/21/20,12/11/23,4,$81.25,$325.00
13780,12/16/09,12/1/20,4,$20.00,$80.00
13861,4/22/20,4/22/24,4,$575.00,"$2,300.00"
1400,2/18/23,5/24/23,4,$7.25,$29.00
14012,12/1/20,11/22/23,4,$987.50,"$3,950.00"
14026,12/26/20,12/31/23,4,$381.25,"$1,525.00"
14203,3/24/20,2/29/24,4,$83.75,$335.00
14208,5/4/20,12/22/23,4,$51.50,$206.00
14505,5/10/20,1/21/24,4,$62.50,$250.00
14512,8/1/13,5/6/20,4,$60.00,$240.00
14613,3/14/20,3/5/24,4,$22.50,$90.00
1469,5/12/20,12/31/23,4,$383.75,"$1,535.00"
14712,12/15/20,5/5/24,4,$58.75,$235.00
14716,11/28/14,12/31/23,4,$92.50,$370.00
